ciiu_3d,id,year,routput,totlab,renerg,realmats,rcapstock,rinvest
311,1224,1991,247854.11,101.46763,7259.5464,188788.92,77956.734,0
311,1242,1980,3888153.8,281.42303,1009442.6,1881613.3,2961346.8,3976.4783
311,1242,1981,3750960.5,365.2753,985985.31,2199419,3108435.5,5254.77
311,1242,1982,5164251.5,332.51248,1150790.9,2187544.5,3114002.3,1716.4452
311,1242,1983,5309127.5,343.81091,999482.88,2778850.3,2975897.8,1927.7296
311,1242,1984,6885071.5,376.99896,1002531.1,3596363.8,2895293.3,2581.0605
311,1242,1985,6671872,337.90799,905982.13,4301940,3051180,6450.98
311,1242,1986,6268972.5,276.01489,40679.922,4759620,3074139.3,864.09985
311,1242,1987,5389059.5,247.14571,93635.891,1516535.6,2825429.5,333.3869
311,1242,1988,3816652.8,155.39656,276851.91,1356762.9,2584730,458.41681
311,1242,1989,4472674,190.31435,373724.91,1811855.9,2367610.3,335.45621
311,1242,1990,1871094.8,139.85905,255495.58,387165.63,2155831.5,160.59525
311,1242,1991,2182898.3,145.43764,225344.11,814133.81,3111905.3,22684.283
311,1242,1992,2755849,113.13029,260923.22,1345750.9,3842281.8,358.47433
311,1242,1993,2141299.8,171.43307,264896.16,496817.84,3600059.3,1997.7385
311,1242,1994,2941181.5,157.60526,266998.94,700160.94,3434922,1639.2728
311,1242,1995,2753658,170.68074,315921.25,932642.81,3354542.5,3304.7998
311,1242,1996,2206329,137.67061,231240.67,661324.25,3236606,1015.0844
311,1332,1979,3157587.8,54.177364,38248.879,832921.69,315560.34,1606.1144
311,1332,1980,5453262.5,73.48378,52278.926,4783018,410927.41,995.60999
311,1332,1981,3514360,75.791809,42526.266,3415902.5,424734.06,43.033939
311,1332,1982,3481681.8,58.453815,49017.055,3056519.5,424397.41,623.59991
311,1332,1983,1556706.1,69.763519,30493.072,1293655.6,418197.94,18.935484
311,1332,1984,5202147.5,74.800529,43467.785,4154971.3,396315.94,223.09128
311,1332,1985,6935707,76.28511,40451.094,5584213,395558.72,429.45001
311,1332,1986,3932074.5,89.235596,38297.691,3396446.8,393638.31,216.84517
311,1332,1987,2180520.5,29.846951,34546.781,2008014.9,402802.25,613.61975
311,1332,1988,3240835.3,102.18142,24827.031,3274198.3,409515.31,255.29257
311,1332,1989,1823900.6,59.103333,32005.621,1610540.5,398928,231.94386
311,1332,1990,1175745.3,55.561897,21220.344,1076920.3,477545.22,1973.3536
311,1332,1991,1378427.3,44.225037,21666.705,1220655.5,523240.38,6.277812
311,1332,1992,1123672.4,29.120819,21703.139,1045986,448253,-571.57471
311,1332,1993,1187037.9,62.708935,22625.24,701436.63,396633.31,233.85931
311,1332,1994,1631563.5,49.830143,24920.357,1595671.1,376716,66.57135
311,1332,1995,999579.38,44.430389,24246.014,910057.06,352544.5,87.635483
311,1332,1996,302374.16,44.822929,17571.006,54811.922,326695.09,-2.0536447
311,1359,1979,9028.1182,18.638487,986.54181,6191.5957,2448.0974,0
311,1359,1980,9417.1064,15.425658,1143.2521,4443.1538,2219.7922,0
311,1359,1981,16873.742,20.775595,1105.1614,14087.94,2018.7803,0
311,1359,1982,4098.1133,18.593079,978.21869,1582.3374,1841.0518,0
311,1368,1979,22175.74,19.754129,305.23245,11339.126,1219.4321,0
311,1368,1980,19392.264,17.330175,2489.6963,15656.395,1041.6945,0
311,1368,1981,16129.088,17.330175,2865.5322,7914.1196,893.44391,0
311,1368,1982,13114.882,14.346614,538.30304,6218.7271,769.36145,0
311,1368,1983,11762.32,14.346614,392.08737,8638.7852,665.13544,0
311,1368,1984,10893.406,15.341134,279.38062,7061.0903,577.26538,0
311,1368,1985,8263,14.346614,37.0252,6041.4272,502.9054,0
311,1458,1979,58788.832,44.064144,912.73145,37213.742,20039.992,32.656078
311,1458,1980,44032.109,43.013203,2565.1394,35571.035,24485.266,103.0882
311,1458,1981,43586.684,50.146988,4594.2598,25530.213,31177.807,94.207954
311,1458,1982,46600.809,60.62587,1018.9294,24672.904,32786.484,14.938563
311,1458,1983,24687.408,54.103153,2500.0251,11715.14,30237.314,4.0902104
311,1458,1984,21334.693,52.125069,2172.7229,9690.626,27287.557,0
311,1458,1985,9408.0762,17.071354,801.15118,3284.2175,24477.674,0
311,1458,1986,10470.874,20.046696,1902.5251,6215.4189,22110.389,2.7688255
311,1458,1987,10886.968,23.233118,1798.7109,3798.478,20167.406,3.7570913
311,1458,1988,8665.7979,25.216681,857.92963,4006.0957,18364.557,1.6236948
311,1458,1989,18454.98,22.452417,841.09668,4047.5583,16574.484,0
311,1458,1990,10368.912,21.460638,756.55347,5079.3833,14899.676,0
311,1458,1991,7216.2861,21.460638,1166.5793,2691.2529,13398.219,0
311,1458,1992,6397.0708,20.468857,994.68561,1693.7161,12142.21,1.7654988
311,1458,1993,10717.049,19.920197,1343.2963,3950.4778,11002.09,0
311,1467,1979,12218.506,15.400491,3483.4048,4962.0088,660.82654,12.577563
311,1467,1980,38242.332,43.915462,11767.756,18444.83,1052.3622,0
311,1485,1980,812146.06,66.326027,36303.109,529520.75,509189.66,9908.917
311,1485,1981,619708,51.00935,30973.807,466001.28,899692.19,130.20964
311,1485,1982,503407.78,58.751759,35423.934,333385.16,816987.25,24.23494
311,1485,1983,547496.56,43.653767,22615.35,348822.78,736745.75,3.5424144
311,1485,1984,818366.63,41.547897,4038.4902,472003.25,663587.63,2.9141035
311,1485,1985,715698.75,52.289864,4381.6743,558777.5,599123.13,29.91
311,1485,1986,744449.75,36.051926,7194.0815,408680.63,544570,77.326103
311,1485,1987,662991.75,58.379543,41769.035,326421.81,493390.06,0
311,1485,1988,1071532.5,73.810326,27032.238,286618.13,444824.09,16.154892
311,1485,1989,573713.31,65.998817,28754.721,329574.47,409875.84,169.01128
311,1485,1990,882205.88,52.783066,20480.854,549351.38,375975.09,0
311,1485,1991,750168.94,65.861458,34572.605,526677.13,338185.5,0
311,1485,1992,523870.53,49.390144,36952.254,285325.53,304249,0
311,1485,1993,506770.84,30.383045,6619.7593,236895.78,273763.66,0
311,1485,1994,1449699.4,63.769283,22666.885,660014.69,246371.16,0
311,1512,1979,10937.26,8.5934753,567.71973,7523.6885,330.59164,0
311,1512,1980,22233.25,16.425659,802.21265,18056.455,297.53247,0
311,1548,1979,52005.016,39.029922,2395.3433,30071.986,13038.836,88.899612
311,1548,1980,59670.211,31.62491,921.40967,39257.449,19396.25,69.148567
311,1548,1981,63661.828,31.62491,296.2016,31118.332,21437.922,13.990746
311,1548,1982,51491.883,31.62491,222.1512,28289.492,20689.379,6.921823
311,1548,1983,34241.039,28.535137,172.78426,24121.227,19129.982,0
311,1548,1984,21816.576,23.524586,970.10199,17763.92,17470.174,0
311,1548,1985,20699,23.524586,148.1008,15984.382,15966.547,0
311,1548,1986,24108.99,19.159554,896.49268,13954.172,14649.682,.9005869
311,1548,1987,18138.07,21.401354,1743.3604,9991,13520.141,1.4059305
311,1548,1988,13516.26,20.016506,1079.8998,6500.2412,12443.761,0
311,1548,1989,17856.621,20.412312,1561.5873,10243.373,11403.806,0
311,1548,1990,19413.295,16.290653,696.01874,12218.485,10458.563,0
311,1548,1991,18676.148,18.332102,477.18857,9117.1104,9695.085,1.8999772
311,1548,1992,13914.823,20.565681,518.31561,5921.5049,8996.9346,0
311,1548,1993,11585.713,19.828403,521.0379,3311.3352,8275.3018,0
311,1548,1994,22105.145,20.622808,453.11655,13329.597,7617.313,0
311,1548,1995,11541.621,19.423271,523.25232,5400.207,7016.9536,0
311,1548,1996,11794.431,38.998455,561.13702,6504.4507,6468.8071,0
311,1557,1979,5167.4102,16.410563,692.55804,3429.634,710.27332,0
311,1557,1980,5390.2632,16.638487,666.18469,4188.0298,657.7312,0
311,1557,1981,14252.192,17.396864,1214.2015,9353.168,609.5191,0
311,1557,1982,10968.142,16.410563,726.66901,8635.7676,565.25012,0
311,1575,1979,7488.0776,15.21283,1099.0004,4818.0718,1172.8577,0
311,1584,1979,31017.188,27.698708,2189.8621,14008.824,583.83173,0
311,1584,1980,26684.973,29.862221,831.46594,19043.641,525.44855,0
311,1584,1981,26899.107,21.492117,3076.2913,12153.626,472.90369,0
311,1584,1982,17479.613,21.671717,2243.4583,9979.874,425.61331,0
311,1584,1983,17919.535,21.671717,948.16968,11489.41,383.05197,0
311,1584,1984,15831.297,18.485294,972.08112,10746.88,344.74677,0
311,1584,1985,16826,18.485294,860.41736,9009.6934,310.27213,0
311,1584,1986,17272.385,18.485294,2819.281,11282.968,279.2449,0
311,1584,1987,16808.863,15.298872,1755.7101,10603.498,251.32042,0
311,1584,1988,16274.936,18.223734,1248.6534,9024.1953,226.18837,0
311,1584,1989,18526.635,18.173252,1406.0781,11512.261,203.56953,0
311,1584,1990,20180.766,18.173252,2110.0227,11851.617,183.21259,0
311,1584,1991,19621.133,19.159554,1458.0912,11259.995,164.89133,0
311,1584,1992,17145.504,16.6938,1692.9342,8378.834,148.40219,0
311,1656,1979,42472.035,34.793728,1439.2909,22820.07,7164.5107,0
311,1656,1980,39818.191,33.807426,1491.7186,23117.137,6516.8843,0
311,1656,1981,33655.926,30.638609,1734.6187,16205.275,5931.9009,0
311,1656,1982,20607.785,30.638609,2060.3491,12703.145,5403.1382,0
311,1656,1983,13098.012,28.745636,492.64871,11176.764,4924.877,0
311,1656,1984,12004.573,27.756594,309.70572,9332.3984,4492.0156,0
311,1656,1985,9684,18.434231,221.0504,7277.604,4100.001,0
311,1656,1986,15112.499,15.166111,1157.962,9465.4482,3744.7615,0
311,1656,1987,8699.6465,18.638487,1418.364,8091.7285,3422.6545,0
311,1656,1988,6590.6665,18.638487,894.07068,5627.6011,3130.417,0
311,1656,1989,10503.753,14.425658,852.92212,7705.019,2865.1238,0
311,1656,1990,10018.747,14.425658,796.42383,6983.7178,2624.1497,0
311,1665,1979,25374.613,25.427761,1013.9646,12901.957,2317.7781,0
311,1665,1980,21846.42,27.679705,1274.8622,12685.6,2081.7417,0
311,1665,1981,23850.297,22.538284,1091.1545,11146.813,2368.6589,9.6361074
311,1665,1982,18513.91,20.565681,1158.5426,10659.205,2557.6902,0
311,1665,1983,17590.326,22.600891,958.46423,10155.521,2307.4021,0
311,1665,1984,15829.88,19.633768,777.99719,9199.0352,2083.8994,0
311,1665,1985,13968,19.57938,579.05042,9138.8652,1884.0095,0
311,1665,1986,16955.627,16.456148,1226.0059,12424.852,1704.9834,0
311,1665,1987,16248.766,19.851316,2103.0037,9262.6797,1544.4308,0
311,1665,1988,13985.276,19.851316,1055.6661,9220.1357,1400.2678,0
311,1665,1989,18419.301,17.638487,1010.4138,12359.387,1270.6726,0
311,1665,1990,21768.574,20.851316,1138.3348,12407.282,1154.0476,0
311,1665,1991,19415.85,20.851316,1203.0479,9827.9316,1048.9889,0
311,1665,1992,16977.818,20.851316,1298.6743,8307.8105,954.25952,0
311,1665,1993,17296.141,22.851316,1457.3905,8489.8389,868.76703,0
311,1665,1994,21022.447,25.064146,1450.3307,11645.244,791.54523,0
311,1665,1995,20531.766,21.851316,1413.5598,7704.4526,1905.2422,22.28545
311,1665,1996,17658.002,15.425658,425.4227,7696.0273,2452.5264,0
311,1701,1979,11815.465,16.456148,101.58438,8321.8623,1798.7612,0
311,1701,1980,12324.678,16.638487,187.81734,10358.492,1599.2029,0
311,1701,1981,9765.9561,19.369467,976.74994,8107.8047,1426.8643,0
311,1701,1982,11825.458,19.369467,1220.6677,8076.1455,1277.4042,0
311,1701,1983,13509.521,21.34207,321.11975,6790.9663,1147.2478,0
311,1701,1984,15980.114,21.34207,423.70828,8061.0103,1033.4429,0
311,1701,1985,13936,18.223734,326.73386,10684,933.54468,0
311,1701,1986,16176.651,22.390394,977.49359,9037.0898,845.52167,0
311,1701,1987,12136.181,22.638487,796.388,6279.0762,767.68066,0
311,1701,1988,11356.519,23.638487,634.89978,5465.1416,698.6051,0
311,1701,1989,11017.804,19.425659,613.30005,5265.3809,637.10602,0
311,1701,1990,10686.462,19.425659,471.8143,6040.3735,582.18158,0
311,1701,1991,10298.49,21.425659,480.95154,3727.4673,532.98462,0
311,1701,1992,7268.2393,18.223734,538.4585,5002.5796,488.79568,0
311,1701,1993,11549.464,17.425659,587.06866,7503.3428,449.00168,0
311,1701,1994,14862.806,20.175659,647.50323,9303.3564,413.07803,0
311,1701,1995,15456.809,18.925659,821.565,11346.72,380.57413,0
311,1701,1996,17549.012,16.175659,1182.457,11311.181,351.10135,0
311,1755,1979,20504.182,19.423271,131.48959,8719.8096,16760.795,53.717236
311,1755,1980,24297.404,34.793728,1112.3489,13526.573,21981.52,84.289772
311,1755,1981,44160.434,31.414995,2331.4319,38908.359,23769.887,2.0472317
311,1755,1982,27116.959,24.300974,2169.1284,22441.635,21667.387,0
311,1755,1983,17902.389,20.622808,1164.186,11047.146,19684.748,0
311,1755,1984,19864.947,21.611851,1069.1779,11985.759,17898.109,0
311,1755,1985,23763,21.611851,1021.0756,13388.728,16286.591,0
311,1755,1986,19011.203,22.600891,2175.9075,11775.51,14831.751,0
311,1755,1987,4135.7559,21.851316,431.90552,2471.3574,13517.256,0
311,1764,1979,34025.145,31.62491,1428.8474,17283.4,2752.5261,0
311,1764,1980,30883.037,33.597515,1488.0001,15470.164,2453.1104,0
311,1764,1981,37345.629,31.62491,1437.5701,17445.369,2190.1326,0
311,1764,1982,29999.199,32.064144,1621.7875,12917.784,1958.5663,0
311,1764,1983,32349.012,29.687748,540.841,13198.454,1754.1688,0
311,1764,1984,31150.947,31.50226,1132.9968,16277.528,1573.3455,0
311,1764,1985,41348,35.851318,693.03625,21491.172,1413.041,0
311,1764,1986,61361.43,29.313683,4449.2949,35664.348,1270.6482,0
311,1764,1987,58897.219,32.638489,7211.3687,32953.453,1143.9354,0
311,1764,1988,70190.984,42.276974,5971.4331,44095.914,1030.9852,0
311,1764,1989,62998.07,45.064144,5834.6392,40482.918,930.14514,0
311,1764,1990,71289.227,44.064144,3653.1287,34792.133,839.9859,0
311,1764,1991,72008.68,44.064144,3378.3533,37845.945,759.2677,0
311,1764,1992,62482.453,38.064144,3480.6084,29192.729,686.9115,0
311,1764,1993,73452.969,44.064144,3951.8899,34876.445,621.97577,0
311,1764,1994,77291.406,42.064144,3491.9646,33795.273,563.6366,0
311,1764,1995,72061.148,37.851318,3698.6497,24313.465,511.17096,0
311,1764,1996,82389.555,48.064144,1577.0731,48321.914,463.94305,0
311,1872,1979,31844.482,20.21283,3061.9714,16709.014,6521.4922,22.022425
311,1872,1980,25159.846,19.935942,3907.4316,13429.506,6470.1372,0
311,1872,1981,31870.588,17.963339,3388.5642,23136.57,6255.5957,13.038945
311,1872,1982,26894.012,14.057072,715.95795,21055.945,5863.7344,0
311,1872,1983,32063.467,14.134951,1415.1665,25527.371,5032.7476,0
311,1872,1984,31421.652,15.087792,809.27747,23472.018,4347.5708,0
311,1872,1985,35452,13.940255,1195.7449,28232.246,3780.3909,0
311,1872,1986,34055.758,16.929878,1118.0471,31096.594,3308.8577,0
311,1872,1987,32947.543,16.335655,61.708664,26944.537,2914.9985,0
311,1872,1988,34990.309,24.21283,300.41235,29838.039,2584.3506,0
311,1872,1989,20284.174,13.21283,379.64288,19908.283,2305.2664,0
311,2034,1979,23745.479,17.330175,3672.3799,14732.691,1455.0024,7.5062628
311,2034,1980,24773.016,17.330175,3959.9377,18531.895,1508.2639,0
311,2034,1981,25983.549,20.5254,1573.858,17911.416,1263.2714,.070594192
311,2034,1982,17900.227,19.212774,2396.4324,11082.35,1061.8066,0
311,2034,1983,28527.912,28.535137,10025.946,17152.693,1093.1876,3.7688277
311,2034,1984,44144.801,36.868462,2725.8574,32389.375,1165.7145,2.1146591
311,2034,1985,42644,44.335213,10115.025,26528.539,1071.5323,0
311,2034,1986,56609.668,47.390362,9377.2217,42432.066,1641.4148,13.809042
311,2034,1987,55865.406,47.179863,1912.5441,40399.988,2612.0745,13.791685
311,2034,1988,58709.914,50.357483,396.40842,49192.398,5912.2124,60.979759
311,2034,1989,62165.969,50.357483,456.77039,46534.973,9028.3408,36.402691
311,2034,1990,65503.113,53.324608,474.97559,42465.289,11818.052,52.224663
311,2034,1991,97383.398,66.603134,809.51221,63912.211,13876.646,33.277859
311,2034,1992,121638.24,63.572571,1202.8593,71947.016,17790.633,79.253189
311,2034,1993,104697.59,54.039711,603.41388,60721.254,20028.834,11.671561
311,2034,1994,147583.67,47.416309,1429.9829,82741.875,19221.574,14.442937
311,2034,1995,171645.28,47.290157,1498.1019,91967.828,18348.295,8.9281502
311,2034,1996,139544.83,44.570293,2876.1584,67821.633,17538.549,13.474654
311,2061,1979,53205.656,32.064144,2062.6145,31625.633,3697.0034,0
311,2061,1980,28324.248,14,2375.5554,18879.797,3350.2693,0
311,2061,1981,38664.031,30.276974,2900.4092,28525.555,3038.0518,0
311,2061,1982,32001.139,27.851316,2859.1396,18928.49,2756.7087,0
311,2061,1983,29417.803,28.044561,2095.5669,22278.518,2503.0117,0
311,2061,1984,21846.34,35.507004,1611.4979,16691.252,2274.093,0
311,2061,1985,42895,42.680305,1394.2015,34760.305,2244.7053,3.5
311,2061,1986,38912.387,36.861053,4092.7441,35780.965,2000.5969,-4.1388674
311,2061,1987,32183.639,27.275381,2718.1624,28398.803,2403.8333,14.575608
311,2061,1988,24208.289,32.489803,2196.0815,20813.025,2837.2898,0
311,2061,1989,28351.738,21.91222,1334.7273,21898.656,3314.2322,13.872336
311,2061,1990,28496.336,25.064146,1609.2749,17871.742,3778.0454,4.9008245
311,2061,1991,19658.988,24.064146,1805.1195,16535.313,3566.3486,0
311,2061,1992,22647.951,22.937767,1090.5807,14666.198,3175.7881,0
311,2061,1993,25231.332,28.044561,1049.0964,17195.813,2909.7427,1.3999447
311,2061,1994,35351.699,32.747803,1279.3206,20699.777,4127.1826,27.951872
311,2061,1995,43894.375,41.761105,980.56714,25782.414,6896.5176,42.779469
311,2061,1996,38731.453,29.036343,962.97479,18230.732,8737.8184,20.961699
311,2133,1979,7271.1094,30.99773,413.33261,3338.6892,5248.416,0
311,2133,1980,7832.4229,27.442108,610.15924,3744.4851,4875.1533,0
311,2133,1981,8503.4961,27.350937,540.18262,4117.8818,4531.6382,0
311,2268,1979,506296.38,523.2627,74867.227,353035.78,45764.066,894.22028
311,2268,1980,730868.63,449.15094,87245.539,863018.38,280300.44,3867.2717
311,2268,1981,612011.69,292.73904,61775.191,512357.22,443615.69,351.11041
311,2268,1982,325248.72,94.669762,95331.195,216407.44,424688.94,136.3945
311,2268,1983,435755.69,86.307724,88947.32,312801.38,396934.59,113.39378
311,2268,1984,246750.83,97.37735,57281.406,133287.45,372462.72,145.50128
311,2268,1985,458113.41,59.455872,52109.602,173583.64,373270.69,563.75
311,2277,1979,124091.11,20.851316,1169.0878,91626.07,9016.8545,35.670586
311,2277,1980,136215.17,24.698896,148.1008,101011.23,9157.168,0
311,2277,1981,181366.02,29.991619,2280.762,80821.375,7842.2085,0
311,2277,1982,218896.23,32.673756,3971.7539,125891.96,11662.437,95.818802
311,2277,1983,187782.19,41.052406,3832.7827,165049.72,14444.881,0
311,2277,1984,200686.14,37.35677,2782.5735,131032.41,14259.696,28.097111
311,2277,1985,125844.31,31.009359,3721.7278,79204,14910.951,22.129999
311,2277,1986,57176.875,39.689358,4851.4917,35826.055,16129.809,38.198296
311,2277,1987,111841.89,55.051731,6082.8945,47333.816,16267.576,4.9406147
311,2277,1988,185065.48,63.393116,7386.4761,176450.95,23110.586,163.02505
311,2277,1989,191129.41,74.427902,4260.1133,59585.273,27692.486,-.43439963
311,2277,1990,258517.67,68.216652,5888.0728,143241.88,24723.809,0
311,2277,1991,115506.13,57.918049,5930.3257,84924.68,22107.131,0
311,2277,1992,158017.66,42.670242,6347.9189,63018.141,19780.984,0
311,2277,1993,170154.11,42.053806,8813.1855,89692.984,17710.535,0
311,2277,1994,86811.234,39.025486,6183.208,57451.668,34610.113,362.9462
311,2277,1995,109328.39,30.800356,3597.8315,76192.305,46405.391,0
311,2286,1979,92891.859,19.370741,2898.1509,8390.4814,47609.469,593.98865
311,2286,1980,140197.58,53.534782,9836.8174,113512.8,70319.375,1.5323517
311,2286,1981,146721.53,48.963596,12075.479,68500.344,74282.18,190.21605
311,2286,1982,164586.47,38.82975,10631.641,110292.14,70286.922,-118.25132
311,2286,1983,34993.758,6.4553952,3401.6045,28124.051,58656.281,-1.0042927
311,2286,1984,140800.17,38.549866,7122.8765,44486.648,55177.945,34.569519
311,2286,1985,66530.938,27.645723,5292.0049,25544.629,52596.922,15.4
311,2286,1986,185093.91,36.811466,10617.905,101735.84,48369.602,-4.7807751
311,2286,1987,36001.672,30.430515,8972.8242,10359.215,43944.527,.88168526
311,2286,1988,45476.73,34.722012,5942.7178,24247.646,33760.02,-125.51798
311,2286,1989,20680.955,22.988468,5357.1597,3737.3472,18543.348,-123.02818
311,2286,1990,29559.674,16.470659,6584.3184,4016.7251,11333.793,0
311,2286,1991,44024.527,30.463682,7442.7324,5118.1826,12849.143,-35.940655
311,2286,1992,29584.748,28.797081,3709.6538,2132.3645,13899.929,0
311,2286,1993,13254.145,26.734499,2834.8137,904.57495,12556.309,0
311,2286,1994,11846.402,28.371586,3573.4541,751.85413,11344.731,0
311,2286,1995,24066.938,32.107517,3025.907,2149.1235,10576.547,6.3136172
